<<<<<<< HEAD
InvoiceNo,StockCode,Description,Quantity,UnitPrice,CustomerID,Country,Month,Day,Year,Hour,Revenue,Discount,ProductCategory,Region,Weekday,ReturnFlag,OrderType,PaymentMode,CalculatedRevenue
103383,9217,Laptop,7,3999,54720,Germany,5,21,2025,23,18595,15,Accessories,West,Wednesday,0,Store,Card,27978
103384,8182,Laptop,2,3785,26911,India,5,22,2025,0,4365,15,Accessories,South,Thursday,0,Store,Upi,7555
103385,3220,Phone,2,2956,83369,Uk,5,22,2025,1,11021,5,Electronics,East,Thursday,0,Store,Upi,5907
103386,7967,Phone,6,532,33801,India,5,22,2025,2,6425,0,Accessories,West,Thursday,0,Store,Cash,3192
103387,7627,Phone,3,833,87358,Usa,5,22,2025,3,3669,15,Accessories,East,Thursday,0,Store,Card,2484
103388,3605,Mouse,2,3741,34550,Usa,5,22,2025,4,13794,15,Accessories,East,Thursday,0,Store,Card,7467
103389,7101,Keyboard,3,4354,53968,Uk,5,22,2025,5,19030,5,Electronics,West,Thursday,0,Online,Cash,13057
103390,3276,Laptop,5,4144,49310,India,5,22,2025,6,11524,0,Electronics,East,Thursday,0,Online,Cash,20720
103391,5707,Mouse,8,2190,75906,Usa,5,22,2025,7,10377,10,Accessories,North,Thursday,0,Online,Card,17510
103392,8169,Monitor,9,2977,26758,India,5,22,2025,8,10908,15,Electronics,South,Thursday,0,Store,Card,26778
103393,2696,Mouse,7,965,32225,India,5,22,2025,9,3532,5,Accessories,East,Thursday,0,Online,Card,6750
103394,4032,Keyboard,9,2999,27321,Germany,5,22,2025,10,4424,0,Electronics,West,Thursday,0,Online,Card,26991
103395,8156,Laptop,5,1057,30749,Uk,5,22,2025,11,14837,5,Accessories,West,Thursday,0,Online,Upi,5280
103396,5083,Keyboard,4,3995,50758,Uk,5,22,2025,12,11925,10,Accessories,North,Thursday,0,Store,Cash,15970
103397,9644,Monitor,8,3948,62762,Germany,5,22,2025,13,5058,15,Accessories,North,Thursday,0,Online,Card,31569
103398,1071,Keyboard,3,350,87729,Usa,5,22,2025,14,879,15,Electronics,North,Thursday,0,Store,Card,1035
103399,7495,Keyboard,8,4685,47957,Usa,5,22,2025,15,4159,10,Accessories,North,Thursday,0,Online,Card,37470
103400,8326,Phone,9,4000,46891,India,5,22,2025,16,10349,5,Accessories,South,Thursday,0,Store,Card,35995
103401,9259,Mouse,4,1953,24494,India,5,22,2025,17,5718,15,Electronics,South,Thursday,0,Store,Cash,7797
103402,2410,Mouse,6,2310,18903,Uk,5,22,2025,18,14753,0,Accessories,East,Thursday,0,Store,Cash,13860
103403,9856,Monitor,8,486,78521,India,5,22,2025,19,11776,5,Accessories,South,Thursday,0,Store,Cash,3883
103404,4530,Keyboard,8,4688,66958,Germany,5,22,2025,20,3375,15,Accessories,South,Thursday,0,Online,Card,37489
103405,4168,Phone,2,594,57892,Usa,5,22,2025,21,6205,15,Accessories,West,Thursday,0,Online,Upi,1173
103406,4199,Laptop,9,4619,49968,India,5,22,2025,22,1196,15,Accessories,West,Thursday,0,Store,Upi,41556
103407,6743,Laptop,5,3306,56834,Germany,5,22,2025,23,1295,10,Electronics,West,Thursday,0,Online,Card,16520
103408,6932,Mouse,1,4601,86111,Usa,5,23,2025,0,15168,15,Accessories,West,Friday,0,Store,Card,4586
103409,5264,Keyboard,2,1916,27037,Uk,5,23,2025,1,8056,0,Electronics,North,Friday,0,Store,Upi,3832
103410,1639,Phone,7,4488,54890,Uk,5,23,2025,2,17693,10,Accessories,East,Friday,0,Store,Upi,31406
103411,9878,Keyboard,4,2188,31702,Usa,5,23,2025,3,5070,5,Accessories,South,Friday,0,Store,Upi,8747
103412,2998,Keyboard,1,1815,19441,Usa,5,23,2025,4,6770,10,Accessories,East,Friday,0,Store,Upi,1805
103413,1844,Laptop,5,1751,72343,Germany,5,23,2025,5,10473,0,Electronics,West,Friday,0,Store,Card,8755
103414,6375,Keyboard,6,4764,73438,Uk,5,23,2025,6,5978,5,Electronics,North,Friday,0,Store,Card,28579
103415,4710,Keyboard,1,2381,86670,Uk,5,23,2025,7,9461,0,Accessories,East,Friday,0,Online,Card,2381
103416,6539,Keyboard,4,2444,11928,Germany,5,23,2025,8,2887,10,Accessories,West,Friday,0,Store,Upi,9766
103417,8878,Monitor,5,3253,25948,Usa,5,23,2025,9,2022,15,Electronics,East,Friday,0,Store,Upi,16250
103418,1875,Keyboard,8,2823,61708,Uk,5,23,2025,10,17284,0,Electronics,East,Friday,0,Store,Card,22584
103419,3556,Laptop,6,2751,83110,Uk,5,23,2025,11,5283,15,Electronics,North,Friday,1,Online,Card,16491
103420,5648,Laptop,1,1957,94601,Germany,5,23,2025,12,2491,10,Accessories,West,Friday,0,Online,Upi,1947
103421,8089,Laptop,6,904,80927,India,5,23,2025,13,5988,0,Electronics,West,Friday,0,Store,Upi,5424
103422,6405,Monitor,9,4973,91441,India,5,23,2025,14,8680,10,Electronics,South,Friday,0,Online,Upi,44747
103423,4444,Phone,1,2507,83341,Usa,5,23,2025,15,9952,0,Accessories,South,Friday,0,Store,Upi,2507
103424,6489,Phone,9,4864,38414,Uk,5,23,2025,16,15433,15,Accessories,East,Friday,0,Online,Upi,43761
103425,9818,Mouse,1,2357,62356,Uk,5,23,2025,17,16533,5,Accessories,North,Friday,0,Online,Card,2352
103426,5320,Laptop,6,3037,67185,India,5,23,2025,18,6192,0,Accessories,North,Friday,0,Online,Upi,18222
103427,8950,Monitor,4,2774,41665,Usa,5,23,2025,19,4762,15,Accessories,North,Friday,0,Online,Card,11081
103428,8018,Laptop,7,4832,89700,Germany,5,23,2025,20,2913,10,Electronics,North,Friday,1,Online,Card,33814
103429,3711,Monitor,8,642,79391,Uk,5,23,2025,21,3584,10,Electronics,West,Friday,0,Online,Cash,5126
103430,3245,Mouse,8,2635,56514,Germany,5,23,2025,22,1055,15,Accessories,East,Friday,0,Online,Cash,21065
103431,7930,Phone,8,852,53194,India,5,23,2025,23,519,10,Accessories,East,Friday,1,Online,Card,6806
103432,2867,Monitor,8,4353,81336,India,5,24,2025,0,8656,15,Electronics,North,Saturday,0,Online,Cash,34809
103433,4031,Monitor,3,2698,29967,Usa,5,24,2025,1,12326,10,Electronics,South,Saturday,0,Store,Cash,8084
103434,3118,Keyboard,5,4622,29671,India,5,24,2025,2,16474,0,Electronics,West,Saturday,0,Online,Card,23110
103435,6456,Phone,7,1449,46214,India,5,24,2025,3,6849,15,Electronics,East,Saturday,0,Online,Card,10128
103436,3646,Keyboard,2,898,21476,Germany,5,24,2025,4,6136,15,Electronics,North,Saturday,1,Store,Card,1781
103437,6925,Monitor,6,3182,51194,Usa,5,24,2025,5,13568,5,Electronics,West,Saturday,0,Online,Cash,19087
103438,9412,Mouse,5,814,48922,Uk,5,24,2025,6,12916,10,Electronics,East,Saturday,0,Store,Upi,4060
103439,8465,Keyboard,9,1926,55480,Usa,5,24,2025,7,13957,0,Electronics,South,Saturday,0,Online,Card,17334
103440,9530,Phone,1,1637,51540,India,5,24,2025,8,3815,5,Accessories,East,Saturday,0,Online,Card,1632
103441,1220,Mouse,1,1181,90779,Usa,5,24,2025,9,1371,10,Accessories,South,Saturday,0,Store,Cash,1171
103442,5098,Laptop,1,740,34704,India,5,24,2025,10,11126,5,Accessories,East,Saturday,0,Online,Cash,735
103443,2981,Mouse,5,3316,47004,India,5,24,2025,11,8659,15,Accessories,South,Saturday,0,Online,Card,16565
103444,9259,Mouse,5,3815,76438,Germany,5,24,2025,12,5536,0,Electronics,South,Saturday,0,Online,Card,19075
103445,7406,Keyboard,6,2030,35632,Germany,5,24,2025,13,19375,10,Electronics,North,Saturday,0,Online,Cash,12170
103446,3881,Laptop,3,1477,69087,Germany,5,24,2025,14,3602,10,Electronics,North,Saturday,0,Online,Upi,4421
103447,6071,Laptop,3,872,96610,India,5,24,2025,15,5865,15,Accessories,West,Saturday,0,Online,Card,2601
103448,6448,Mouse,4,3417,43785,Germany,5,24,2025,16,15122,15,Accessories,North,Saturday,0,Online,Card,13653
103449,5459,Keyboard,1,4063,31775,Germany,5,24,2025,17,10826,15,Electronics,North,Saturday,0,Online,Cash,4048
103450,5268,Laptop,7,2785,27110,Uk,5,24,2025,18,5011,15,Accessories,South,Saturday,0,Online,Cash,19480
103451,1496,Mouse,1,2215,11000,Germany,5,24,2025,19,10987,0,Electronics,North,Saturday,0,Online,Cash,2215
103452,5071,Mouse,7,3276,35567,India,5,24,2025,20,8675,5,Electronics,South,Saturday,0,Online,Upi,22927
103453,4134,Laptop,5,4583,86483,Uk,5,24,2025,21,5580,10,Accessories,North,Saturday,0,Store,Cash,22905
103454,8363,Mouse,9,4949,32927,Uk,5,24,2025,22,13586,15,Accessories,South,Saturday,0,Online,Cash,44526
103455,8785,Mouse,7,1047,95899,Germany,5,24,2025,23,15695,15,Accessories,North,Saturday,0,Store,Upi,7314
103456,7752,Laptop,5,2435,95766,India,5,25,2025,0,1835,10,Accessories,West,Sunday,0,Store,Card,12165
103457,1278,Monitor,7,4394,71391,Usa,5,25,2025,1,571,0,Accessories,South,Sunday,0,Online,Card,30758
103458,8570,Laptop,2,3200,98277,Uk,5,25,2025,2,18112,5,Electronics,North,Sunday,0,Online,Upi,6395
103459,4567,Keyboard,2,4097,46688,Germany,5,25,2025,3,4922,10,Electronics,West,Sunday,0,Online,Card,8184
103460,4746,Monitor,5,4979,96066,Uk,5,25,2025,4,2182,15,Electronics,West,Sunday,0,Store,Cash,24880
103461,9505,Phone,8,609,58937,Germany,5,25,2025,5,12054,5,Electronics,North,Sunday,0,Online,Card,4867
103462,8804,Keyboard,8,3100,17268,India,5,25,2025,6,6790,5,Electronics,North,Sunday,0,Store,Upi,24795
103463,1457,Keyboard,4,2705,84879,Uk,5,25,2025,7,18387,15,Accessories,North,Sunday,0,Online,Upi,10805
103464,4238,Monitor,3,1495,95541,India,5,25,2025,8,19229,15,Electronics,South,Sunday,0,Online,Cash,4470
103465,7746,Phone,9,3303,89679,Germany,5,25,2025,9,685,0,Electronics,South,Sunday,0,Store,Cash,29727
103466,5849,Mouse,6,608,47511,Uk,5,25,2025,10,4234,5,Electronics,West,Sunday,0,Store,Cash,3643
103467,3318,Monitor,2,2527,19227,Uk,5,25,2025,11,12216,5,Accessories,West,Sunday,0,Store,Upi,5049
103468,5722,Keyboard,3,2131,62691,Usa,5,25,2025,12,7053,10,Accessories,West,Sunday,0,Online,Card,6383
103469,8798,Laptop,8,2012,88118,Uk,5,25,2025,13,565,10,Electronics,West,Sunday,0,Online,Card,16086
103470,3009,Monitor,9,3109,85661,India,5,25,2025,14,9518,15,Electronics,North,Sunday,0,Online,Cash,27966
103471,7713,Phone,9,4724,65560,Uk,5,25,2025,15,12644,10,Electronics,West,Sunday,0,Online,Card,42506
103472,7612,Laptop,1,4742,80769,Usa,5,25,2025,16,19802,15,Electronics,East,Sunday,0,Store,Card,4727
103473,8970,Laptop,8,3534,12905,Uk,5,25,2025,17,8526,0,Accessories,North,Sunday,1,Online,Card,28272
103474,3681,Phone,2,1721,66108,Uk,5,25,2025,18,15893,10,Accessories,West,Sunday,0,Store,Upi,3432
103475,2943,Keyboard,8,4832,19763,Usa,5,25,2025,19,8971,0,Accessories,East,Sunday,0,Online,Cash,38656
103476,5928,Mouse,8,4992,77442,Uk,5,25,2025,20,13593,10,Accessories,West,Sunday,0,Store,Upi,39926
103477,5781,Monitor,4,4246,14098,Usa,5,25,2025,21,19366,15,Accessories,East,Sunday,0,Store,Cash,16969
103478,4685,Mouse,2,4378,63541,Uk,5,25,2025,22,16343,15,Electronics,West,Sunday,0,Store,Card,8741
103479,8012,Mouse,7,4103,95369,India,5,25,2025,23,13803,15,Accessories,North,Sunday,0,Store,Card,28706
103480,8190,Mouse,1,3824,20072,India,5,26,2025,0,16635,5,Electronics,East,Monday,0,Online,Cash,3819
103481,3211,Keyboard,6,3655,48386,Germany,5,26,2025,1,4330,10,Accessories,East,Monday,0,Online,Upi,21920
103482,8158,Laptop,3,3228,13678,Germany,5,26,2025,2,16022,5,Accessories,West,Monday,0,Store,Upi,9679
103483,3076,Mouse,4,3265,74404,Usa,5,26,2025,3,19948,0,Accessories,East,Monday,0,Online,Upi,13060
103484,4668,Mouse,8,2009,93280,Uk,5,26,2025,4,19476,5,Electronics,North,Monday,0,Online,Cash,16067
103485,1244,Laptop,9,4445,10154,India,5,26,2025,5,5505,10,Electronics,East,Monday,0,Store,Upi,39995
103486,4063,Monitor,4,3209,59135,Germany,5,26,2025,6,8835,0,Electronics,North,Monday,0,Online,Card,12836
103487,9625,Laptop,3,3105,81384,Uk,5,26,2025,7,13875,10,Accessories,North,Monday,1,Store,Card,9305
103488,4982,Phone,8,3734,12284,Usa,5,26,2025,8,1936,5,Accessories,East,Monday,0,Online,Upi,29867
103489,7389,Laptop,4,468,53382,Uk,5,26,2025,9,13765,5,Accessories,South,Monday,1,Online,Upi,1867
103490,1971,Mouse,2,4602,21609,India,5,26,2025,10,5873,10,Electronics,South,Monday,0,Store,Cash,9194
103491,6719,Laptop,9,2954,93123,India,5,26,2025,11,17069,0,Accessories,East,Monday,0,Store,Card,26586
103492,4343,Mouse,9,4727,55853,Germany,5,26,2025,12,12469,5,Accessories,North,Monday,0,Online,Card,42538
103493,7695,Monitor,3,603,56880,Germany,5,26,2025,13,8277,0,Electronics,North,Monday,1,Store,Card,1809
103494,9351,Laptop,2,1244,99748,India,5,26,2025,14,1475,0,Electronics,South,Monday,1,Online,Card,2488
103495,5783,Keyboard,2,4751,80991,Usa,5,26,2025,15,14071,0,Electronics,North,Monday,0,Online,Upi,9502
103496,1925,Monitor,6,3494,38249,India,5,26,2025,16,10957,0,Accessories,East,Monday,0,Online,Cash,20964
103497,5284,Keyboard,3,3268,66651,India,5,26,2025,17,12705,10,Accessories,East,Monday,0,Store,Cash,9794
103498,2107,Laptop,6,2081,36725,India,5,26,2025,18,847,5,Electronics,West,Monday,0,Store,Card,12481
103499,5045,Monitor,7,2822,56847,India,5,26,2025,19,9010,5,Accessories,North,Monday,0,Store,Cash,19749
103500,1550,Laptop,1,2776,83102,Uk,5,26,2025,20,15244,15,Electronics,East,Monday,0,Online,Cash,2761
103501,6763,Laptop,8,1069,95341,Usa,5,26,2025,21,18361,10,Electronics,North,Monday,0,Online,Card,8542
103502,3793,Keyboard,1,2876,95636,Usa,5,26,2025,22,7345,0,Electronics,East,Monday,0,Store,Cash,2876
103503,2813,Mouse,2,2627,54603,Usa,5,26,2025,23,5412,10,Electronics,North,Monday,0,Store,Upi,5244
103504,1155,Laptop,7,1634,90549,Uk,5,27,2025,0,14268,10,Accessories,East,Tuesday,0,Online,Cash,11428
103505,8991,Monitor,6,1778,90314,Uk,5,27,2025,1,4873,10,Accessories,North,Tuesday,0,Online,Upi,10658
103506,8533,Keyboard,9,3862,59179,Germany,5,27,2025,2,17820,15,Electronics,North,Tuesday,0,Store,Card,34743
103507,8304,Phone,6,3409,13246,Germany,5,27,2025,3,12792,10,Accessories,South,Tuesday,0,Online,Upi,20444
103508,1523,Keyboard,4,2402,20714,Usa,5,27,2025,4,18546,15,Accessories,South,Tuesday,0,Online,Cash,9593
103509,4145,Keyboard,7,3061,69167,India,5,27,2025,5,4210,10,Accessories,West,Tuesday,0,Store,Card,21417
103510,9741,Phone,7,1282,84732,Usa,5,27,2025,6,2137,10,Electronics,North,Tuesday,0,Store,Upi,8964
103511,6206,Laptop,7,2546,92048,Usa,5,27,2025,7,16684,0,Accessories,West,Tuesday,0,Online,Card,17822
103512,2156,Mouse,4,2852,31885,India,5,27,2025,8,6133,15,Electronics,South,Tuesday,1,Store,Upi,11393
103513,2269,Monitor,9,1338,90933,India,5,27,2025,9,7123,0,Accessories,North,Tuesday,0,Online,Cash,12042
103514,3367,Mouse,3,930,84388,Germany,5,27,2025,10,5728,15,Accessories,West,Tuesday,0,Store,Upi,2775
103515,9750,Phone,4,2676,53654,Usa,5,27,2025,11,8711,10,Accessories,East,Tuesday,0,Store,Card,10694
103516,2526,Mouse,3,4709,43665,Germany,5,27,2025,12,18027,5,Electronics,West,Tuesday,0,Store,Cash,14122
103517,9125,Keyboard,3,2362,52488,Usa,5,27,2025,13,13805,5,Accessories,North,Tuesday,0,Store,Upi,7081
103518,7101,Phone,2,4517,70789,Uk,5,27,2025,14,1906,0,Electronics,South,Tuesday,0,Online,Upi,9034
103519,9296,Mouse,6,4271,82945,India,5,27,2025,15,17759,5,Electronics,North,Tuesday,0,Online,Cash,25621
103520,8433,Phone,7,3749,25447,Uk,5,27,2025,16,9105,0,Accessories,East,Tuesday,1,Store,Upi,26243
103521,3989,Laptop,4,4482,40151,Uk,5,27,2025,17,13954,5,Electronics,West,Tuesday,0,Store,Cash,17923
103522,8450,Mouse,9,2115,20809,Usa,5,27,2025,18,7625,0,Accessories,West,Tuesday,0,Online,Upi,19035
103523,2522,Keyboard,5,3820,94343,Usa,5,27,2025,19,2337,0,Electronics,West,Tuesday,0,Online,Cash,19100
103524,3618,Keyboard,5,809,46635,Uk,5,27,2025,20,8684,10,Electronics,South,Tuesday,0,Store,Card,4035
103525,2905,Phone,1,1666,32561,Usa,5,27,2025,21,7092,0,Accessories,South,Tuesday,0,Online,Cash,1666
103526,2198,Phone,9,2876,28297,India,5,27,2025,22,848,5,Accessories,West,Tuesday,1,Store,Card,25879
103527,1809,Monitor,2,286,16695,Uk,5,27,2025,23,15126,10,Electronics,West,Tuesday,0,Store,Cash,562
103528,2686,Monitor,2,3849,52414,Uk,5,28,2025,0,17302,10,Accessories,South,Wednesday,0,Store,Card,7688
103529,2080,Mouse,9,4634,79472,India,5,28,2025,1,18201,10,Accessories,South,Wednesday,0,Store,Card,41696
103530,4423,Phone,5,616,39075,Uk,5,28,2025,2,5262,5,Electronics,North,Wednesday,0,Store,Cash,3075
103531,1641,Monitor,1,4960,46424,Uk,5,28,2025,3,12859,10,Electronics,West,Wednesday,0,Online,Cash,4950
103532,1551,Laptop,4,531,67282,Germany,5,28,2025,4,10875,10,Accessories,North,Wednesday,0,Store,Upi,2114
103533,9907,Phone,6,722,42019,Uk,5,28,2025,5,12125,0,Accessories,East,Wednesday,0,Online,Cash,4332
103534,1789,Mouse,1,3835,76523,Uk,5,28,2025,6,16060,15,Electronics,South,Wednesday,0,Online,Cash,3820
103535,1666,Keyboard,7,3459,38881,Uk,5,28,2025,7,7894,15,Electronics,East,Wednesday,0,Store,Card,24198
103536,1270,Keyboard,7,4686,50158,Germany,5,28,2025,8,5859,5,Electronics,West,Wednesday,0,Online,Card,32797
103537,2192,Phone,1,2183,98238,Germany,5,28,2025,9,9822,5,Electronics,West,Wednesday,1,Online,Card,2178
103538,5750,Mouse,6,2905,85257,Uk,5,28,2025,10,13480,10,Accessories,West,Wednesday,0,Store,Cash,17420
103539,8444,Mouse,3,827,61450,Usa,5,28,2025,11,8928,10,Electronics,East,Wednesday,0,Store,Cash,2471
103540,7613,Laptop,7,3490,45268,Germany,5,28,2025,12,6417,15,Electronics,South,Wednesday,0,Store,Cash,24415
103541,6221,Mouse,4,4990,99271,Uk,5,28,2025,13,1575,5,Accessories,West,Wednesday,0,Store,Upi,19955
103542,1765,Laptop,2,3024,51629,Usa,5,28,2025,14,11674,5,Electronics,East,Wednesday,0,Online,Upi,6043
103543,7968,Keyboard,5,4672,40921,Germany,5,28,2025,15,926,5,Electronics,South,Wednesday,0,Store,Cash,23355
103544,1335,Phone,4,2028,63644,Usa,5,28,2025,16,9678,5,Accessories,West,Wednesday,0,Store,Upi,8107
103545,6677,Keyboard,4,4914,47256,Germany,5,28,2025,17,12539,15,Electronics,West,Wednesday,0,Store,Card,19641
103546,4683,Phone,8,2729,90049,Germany,5,28,2025,18,9491,15,Accessories,South,Wednesday,0,Online,Cash,21817
103547,8938,Phone,6,805,29058,Germany,5,28,2025,19,10441,0,Accessories,West,Wednesday,0,Online,Card,4830
103548,3767,Laptop,5,1876,14509,India,5,28,2025,20,5909,0,Electronics,South,Wednesday,0,Online,Upi,9380
103549,6745,Keyboard,3,2510,48732,Germany,5,28,2025,21,5275,0,Accessories,South,Wednesday,0,Store,Card,7530
103550,4959,Keyboard,6,428,95345,Germany,5,28,2025,22,16975,5,Electronics,East,Wednesday,1,Online,Upi,2563
103551,5698,Mouse,1,4489,15580,India,5,28,2025,23,17908,0,Accessories,East,Wednesday,0,Store,Cash,4489
103552,9448,Phone,8,1271,82736,Usa,5,29,2025,0,3626,10,Electronics,West,Thursday,0,Online,Cash,10158
103553,7414,Mouse,1,3408,10050,Uk,5,29,2025,1,4528,15,Accessories,West,Thursday,1,Store,Cash,3393
103554,4730,Laptop,7,4607,60177,India,5,29,2025,2,7464,10,Electronics,West,Thursday,0,Store,Card,32239
103555,5026,Keyboard,4,2229,50776,India,5,29,2025,3,14159,15,Accessories,East,Thursday,1,Online,Cash,8901
103556,7340,Mouse,7,3085,24377,Usa,5,29,2025,4,1705,0,Electronics,North,Thursday,0,Online,Cash,21595
103557,4114,Mouse,4,2631,77141,Germany,5,29,2025,5,15873,10,Electronics,South,Thursday,1,Store,Card,10514
103558,2510,Keyboard,1,3844,25778,Germany,5,29,2025,6,634,10,Electronics,North,Thursday,0,Online,Card,3834
103559,5208,Monitor,9,289,49335,India,5,29,2025,7,16884,5,Electronics,North,Thursday,0,Store,Cash,2596
103560,1613,Mouse,7,1862,60247,Usa,5,29,2025,8,1297,10,Accessories,East,Thursday,0,Store,Cash,13024
103561,2527,Mouse,1,3096,56619,Germany,5,29,2025,9,16870,0,Electronics,South,Thursday,0,Store,Upi,3096
103562,4785,Laptop,1,547,12850,Uk,5,29,2025,10,18902,10,Accessories,North,Thursday,0,Online,Cash,537
103563,8168,Mouse,5,4312,50104,Germany,5,29,2025,11,15986,15,Electronics,North,Thursday,0,Store,Card,21545
103564,8031,Keyboard,9,3197,68929,Usa,5,29,2025,12,19690,5,Electronics,North,Thursday,0,Online,Card,28768
103565,3346,Monitor,6,113,57411,Germany,5,29,2025,13,9427,0,Accessories,North,Thursday,1,Online,Upi,678
103566,4796,Mouse,1,159,75706,Usa,5,29,2025,14,13012,0,Electronics,South,Thursday,1,Online,Upi,159
103567,2381,Laptop,7,883,79803,Uk,5,29,2025,15,12666,5,Accessories,East,Thursday,0,Store,Upi,6176
103568,7796,Keyboard,4,3353,26143,Germany,5,29,2025,16,729,15,Accessories,West,Thursday,0,Online,Upi,13397
103569,3216,Monitor,6,2638,82339,Germany,5,29,2025,17,17225,15,Accessories,South,Thursday,0,Store,Cash,15813
103570,8194,Laptop,4,2463,90531,Uk,5,29,2025,18,14248,10,Accessories,East,Thursday,0,Online,Upi,9842
103571,8577,Keyboard,1,2848,85424,Uk,5,29,2025,19,8695,5,Electronics,North,Thursday,0,Store,Upi,2843
103572,7201,Laptop,1,2524,86615,Uk,5,29,2025,20,4686,5,Electronics,North,Thursday,0,Store,Upi,2519
103573,3971,Keyboard,6,1782,29118,India,5,29,2025,21,13581,15,Accessories,South,Thursday,0,Online,Cash,10677
103574,9575,Monitor,6,135,68681,Germany,5,29,2025,22,19639,10,Accessories,East,Thursday,0,Store,Card,800
103575,7173,Monitor,3,236,51205,Germany,5,29,2025,23,3610,15,Electronics,North,Thursday,0,Online,Cash,693
103576,6811,Monitor,1,3476,98563,Uk,5,30,2025,0,18440,5,Electronics,North,Friday,0,Online,Upi,3471
103577,8706,Monitor,7,3743,84789,India,5,30,2025,1,11511,15,Electronics,East,Friday,0,Store,Upi,26186
103578,8932,Mouse,2,1275,24536,India,5,30,2025,2,15881,5,Accessories,South,Friday,0,Online,Card,2545
103579,1699,Phone,2,1290,94768,Germany,5,30,2025,3,3250,10,Electronics,South,Friday,0,Online,Upi,2570
103580,8933,Mouse,5,2098,72741,Germany,5,30,2025,4,2538,15,Accessories,South,Friday,0,Store,Upi,10475
103581,7884,Mouse,7,3258,58867,Uk,5,30,2025,5,13375,5,Accessories,West,Friday,0,Store,Cash,22801
103582,2858,Monitor,9,3008,50144,India,5,30,2025,6,6028,15,Electronics,North,Friday,0,Store,Upi,27057
103583,3768,Mouse,6,2839,54369,Usa,5,30,2025,7,7848,10,Accessories,East,Friday,0,Store,Cash,17024
103584,7773,Laptop,9,279,79384,Germany,5,30,2025,8,12633,5,Electronics,West,Friday,0,Store,Upi,2506
103585,2949,Monitor,6,2211,78812,Uk,5,30,2025,9,4942,15,Accessories,West,Friday,0,Online,Cash,13251
103586,5071,Monitor,8,3788,59686,Usa,5,30,2025,10,7160,5,Electronics,North,Friday,1,Store,Upi,30299
103587,7199,Keyboard,2,2992,99251,Germany,5,30,2025,11,7534,10,Accessories,South,Friday,0,Online,Cash,5974
103588,6853,Laptop,1,4053,30908,Germany,5,30,2025,12,7377,0,Accessories,West,Friday,0,Online,Upi,4053
103589,9187,Monitor,7,3505,48333,Germany,5,30,2025,13,14177,15,Accessories,West,Friday,0,Online,Cash,24520
103590,2003,Laptop,9,4508,63885,Uk,5,30,2025,14,3458,15,Electronics,West,Friday,0,Store,Upi,40557
103591,3654,Keyboard,7,2903,24858,Usa,5,30,2025,15,18206,15,Electronics,East,Friday,0,Online,Cash,20306
103592,9862,Keyboard,4,2889,54892,Uk,5,30,2025,16,14465,15,Accessories,North,Friday,0,Online,Card,11541
